"","original_shape_Elongation","original_shape_Flatness","original_shape_LeastAxisLength","original_shape_MajorAxisLength","original_shape_Maximum2DDiameterColumn","original_shape_Maximum2DDiameterRow","original_shape_Maximum2DDiameterSlice","original_shape_Maximum3DDiameter","original_shape_MeshVolume","original_shape_MinorAxisLength","original_shape_Sphericity","original_shape_SurfaceArea","original_shape_SurfaceVolumeRatio","original_firstorder_10Percentile","original_firstorder_90Percentile","original_firstorder_Energy","original_firstorder_Entropy","original_firstorder_InterquartileRange","original_firstorder_Kurtosis","original_firstorder_Maximum","original_firstorder_Mean","original_firstorder_MeanAbsoluteDeviation","original_firstorder_Median","original_firstorder_Minimum","original_firstorder_Range","original_firstorder_RobustMeanAbsoluteDeviation","original_firstorder_RootMeanSquared","original_firstorder_Skewness","original_firstorder_Uniformity","original_firstorder_Variance","original_glcm_Autocorrelation","original_glcm_JointAverage","original_glcm_ClusterProminence","original_glcm_ClusterShade","original_glcm_ClusterTendency","original_glcm_Contrast","original_glcm_Correlation","original_glcm_DifferenceAverage","original_glcm_DifferenceEntropy","original_glcm_DifferenceVariance","original_glcm_JointEnergy","original_glcm_JointEntropy","original_glcm_Imc1","original_glcm_Imc2","original_glcm_Idm","original_glcm_Idmn","original_glcm_Id","original_glcm_Idn","original_glcm_InverseVariance","original_glcm_MaximumProbability","original_glcm_SumEntropy","original_glcm_SumSquares","original_glrlm_GrayLevelNonUniformity","original_glrlm_GrayLevelNonUniformityNormalized","original_glrlm_GrayLevelVariance","original_glrlm_HighGrayLevelRunEmphasis","original_glrlm_LongRunEmphasis","original_glrlm_LongRunHighGrayLevelEmphasis","original_glrlm_LongRunLowGrayLevelEmphasis","original_glrlm_LowGrayLevelRunEmphasis","original_glrlm_RunEntropy","original_glrlm_RunLengthNonUniformity","original_glrlm_RunLengthNonUniformityNormalized","original_glrlm_RunPercentage","original_glrlm_RunVariance","original_glrlm_ShortRunEmphasis","original_glrlm_ShortRunHighGrayLevelEmphasis","original_glrlm_ShortRunLowGrayLevelEmphasis","original_glszm_GrayLevelNonUniformity","original_glszm_GrayLevelNonUniformityNormalized","original_glszm_GrayLevelVariance","original_glszm_HighGrayLevelZoneEmphasis","original_glszm_LargeAreaEmphasis","original_glszm_LargeAreaHighGrayLevelEmphasis","original_glszm_LargeAreaLowGrayLevelEmphasis","original_glszm_LowGrayLevelZoneEmphasis","original_glszm_SizeZoneNonUniformity","original_glszm_SizeZoneNonUniformityNormalized","original_glszm_SmallAreaEmphasis","original_glszm_SmallAreaHighGrayLevelEmphasis","original_glszm_SmallAreaLowGrayLevelEmphasis","original_glszm_ZoneEntropy","original_glszm_ZonePercentage","original_glszm_ZoneVariance","original_gldm_DependenceEntropy","original_gldm_DependenceNonUniformity","original_gldm_DependenceNonUniformityNormalized","original_gldm_DependenceVariance","original_gldm_GrayLevelNonUniformity","original_gldm_GrayLevelVariance","original_gldm_HighGrayLevelEmphasis","original_gldm_LargeDependenceEmphasis","original_gldm_LargeDependenceHighGrayLevelEmphasis","original_gldm_LargeDependenceLowGrayLevelEmphasis","original_gldm_LowGrayLevelEmphasis","original_gldm_SmallDependenceEmphasis","original_gldm_SmallDependenceHighGrayLevelEmphasis","original_gldm_SmallDependenceLowGrayLevelEmphasis","original_ngtdm_Busyness","original_ngtdm_Coarseness","original_ngtdm_Complexity","original_ngtdm_Contrast","original_ngtdm_Strength"
"original_glszm_SizeZoneNonUniformityNormalized",0.0171217361938398,0.0213899819645884,-0.542472786936758,-0.518672360468516,-0.554376828856786,-0.528754562484202,-0.546119631781447,-0.520354011686788,-0.562677145076138,-0.566771596534804,0.351456964851599,-0.57298251609784,0.500943073049491,-0.61922184528095,-0.284711040635961,-0.576513796239532,0.534549353616355,0.546649033481725,-0.470288380319616,-0.390953463455008,-0.598630053782294,0.614549645163197,-0.437715471338111,-0.629365245834727,0.437907082401666,0.57899874715843,-0.589009169958041,0.144336095199762,-0.478860181423121,0.618422359051274,0.617106348999387,0.621528466714664,0.575721112769509,-0.605727437716281,0.567262852964019,0.703775126681152,-0.0270045262647261,0.656573530948102,0.635013965903597,0.733118020591305,-0.382513992223798,0.434445935472585,-0.498249504167905,0.534449255867178,-0.503567966452677,-0.682257835928775,-0.521597547119234,-0.540577570491572,-0.598755580894935,-0.302803627814541,0.482596516177205,0.59637882624861,-0.595668423776293,-0.53020822113504,0.623950897032944,0.595867971392776,-0.431850358724094,0.496166887891331,-0.361309304474515,-0.188309457536607,0.529188293098519,-0.538778240563398,0.501522603383725,0.456712663580049,-0.397830891493554,0.5001416431742,0.596298326926052,-0.137071557742877,-0.54755703992491,-0.553959246610566,0.570814055473265,0.549400101879424,-0.59009793544343,-0.46157696067276,-0.643826455122437,-0.409126064044743,-0.27479585647149,1,0.999852120962785,0.592101996043061,-0.360162715532077,-0.0113424679278227,0.670284654998854,-0.587594519891188,0.0749471368885311,-0.494685829932628,0.53177220797332,-0.192703230419997,-0.574972485266761,0.61832355706584,0.601683521043608,-0.387146671547377,0.253085334950878,-0.576151468302784,-0.183871952626878,0.681946528689424,0.642168849353697,0.341971164397595,-0.648181841004929,0.511253627126166,0.60393102325653,0.698758415378124,0.662379686311795
"original_glszm_SmallAreaEmphasis",0.0179876303153646,0.02159276899043,-0.537706158036205,-0.514356819321133,-0.549770659346102,-0.523809226890853,-0.541193983590727,-0.515633612930627,-0.557658328157027,-0.561604414667074,0.349055914635085,-0.567993015833423,0.495952115050863,-0.619545624246331,-0.283686091514934,-0.571810983703341,0.534368432603683,0.546628139291363,-0.470008171410107,-0.388467216772366,-0.59844459759652,0.615103260222564,-0.436673515317952,-0.630239724391052,0.439595138618376,0.579243484535465,-0.588684095228917,0.143221576409973,-0.478160307031219,0.61907202259812,0.619222979074225,0.623737905867623,0.576887948020437,-0.608095769898274,0.568090360084646,0.703443411162843,-0.0233895073911174,0.65593763489103,0.634736510492042,0.733401468910174,-0.382018038651013,0.43590966259122,-0.495572780214983,0.532439202360234,-0.50239708194005,-0.68035711248768,-0.520487887443482,-0.538444257458538,-0.597769018774807,-0.301792608153755,0.483211356073447,0.596930821603297,-0.591586606014125,-0.529892378722587,0.624753298731042,0.597788455230958,-0.429744418700138,0.500036524340517,-0.364496073430931,-0.192388035889416,0.530823384972218,-0.533313356975623,0.499761660456449,0.454760919441558,-0.395525403853115,0.49838572133143,0.59780546213009,-0.141259628132003,-0.542235500201248,-0.555918441390581,0.571907356131756,0.550353622024096,-0.586858040173535,-0.457290574209604,-0.641693466030339,-0.411150370952864,-0.268493747535012,0.999852120962785,1,0.593100058066413,-0.362205811014478,-0.00676664023848532,0.668744801760295,-0.584310892594953,0.0797377374183365,-0.488684176214151,0.529994582087848,-0.190074935636985,-0.570956751455507,0.618984882486376,0.603718194061677,-0.384999267083633,0.257778105318057,-0.576565788759735,-0.188334400988668,0.680443928658488,0.642006231003901,0.337476645883156,-0.644472069407585,0.506191564092119,0.604821212948243,0.697725529704169,0.65885018784525
"original_glszm_SmallAreaHighGrayLevelEmphasis",-0.00937242112645601,-0.0600090865432506,-0.404451272399503,-0.342585356411965,-0.372195762715067,-0.368919411313958,-0.373093817857969,-0.358017468157256,-0.407180312813565,-0.389341047446819,0.128058711055213,-0.393482794282119,0.408810545573226,-0.854446048851913,-0.134117540348868,-0.45042318834007,0.861353927338428,0.813793890959861,-0.67634882931795,-0.014922015268956,-0.761456373659391,0.900935784378434,-0.560754717592341,-0.956261008930242,0.924637408861242,0.846723458911737,-0.723240089634457,0.453185594670524,-0.790084329924125,0.932254070115396,0.957094994869585,0.948316519449009,0.953748361061328,-0.838826750718541,0.928981132870044,0.898443868729414,0.519954518692607,0.861601904124821,0.857189342667151,0.922870149085717,-0.744881935676668,0.843082362792792,-0.704248404388428,0.79109534958491,-0.758914085194846,-0.569199209908057,-0.77189456046479,-0.515500978706552,-0.793312239379394,-0.657714612894631,0.870836002471669,0.929836984822557,-0.554964759275441,-0.823528963964,0.93786343136056,0.971355360777069,-0.670737686397639,0.70901665299366,-0.734745499853012,-0.579950971539359,0.898486952873882,-0.301865980775725,0.729978708981991,0.694951299529557,-0.638342944930851,0.728883464677885,0.9834456463553,-0.534625965647683,-0.394374279737575,-0.94996861822184,0.974075978726799,0.996933413130784,-0.653391459135256,-0.437968145268073,-0.760154455038213,-0.835489997108827,-0.0211539909928223,0.592101996043061,0.593100058066413,1,-0.829211859801602,0.628328310899074,0.788303950540698,-0.651462228891806,0.541815348807452,-0.196243742878361,0.727410991153983,-0.467483375756098,-0.564195132301527,0.932266541841426,0.965294911778735,-0.641416982441591,0.249175205884711,-0.809500701737052,-0.5276149119731,0.788043825969211,0.954172075805418,-0.0890712856324906,-0.699796808047988,0.408526287402018,0.970411720830941,0.787022278228011,0.731419598264648
"original_glszm_SmallAreaLowGrayLevelEmphasis",0.0149712542912051,0.0754751606139653,0.276392885285226,0.211438354444834,0.223856226235953,0.230278810071541,0.230346069697437,0.228626938311545,0.272550459874651,0.244549329320785,-0.0113876576883737,0.250501096135142,-0.296831614691693,0.704139560233982,0.125321410147288,0.317894254340606,-0.741785870182289,-0.704064243966397,0.601003407048793,-0.031940252333792,0.633323480129868,-0.744435545067068,0.490438316381774,0.788145543423068,-0.774229526730391,-0.720551379866909,0.604590728972386,-0.459911418351092,0.692298709176356,-0.758224252971956,-0.804724354608424,-0.79717248154144,-0.777098185687803,0.699015948422124,-0.772477654149319,-0.712380293701049,-0.529578965867153,-0.702103915393106,-0.720917919035822,-0.72469847172765,0.687791071054015,-0.797944594762037,0.520136735469022,-0.617609591243229,0.649099727646658,0.426116928100499,0.656032387614766,0.419687510376233,0.662843245790995,0.602604971035631,-0.780565649465133,-0.765260574039535,0.417898546558006,0.715198579842937,-0.756789194626144,-0.812355917145627,0.577896700094672,-0.587636632212849,0.840218562949417,0.78671793571878,-0.786089004391829,0.163395322130916,-0.621182659765645,-0.597161953461025,0.5515730976771,-0.620360335699992,-0.822170193708581,0.763482624213127,0.235572764017937,0.786056286357308,-0.76332940015047,-0.837934455410745,0.525611985166745,0.346780877442616,0.625247308658212,0.984275583032945,-0.0700091432329143,-0.360162715532077,-0.362205811014478,-0.829211859801602,1,-0.651654001925829,-0.63670331788405,0.524323186153469,-0.595314194362942,0.0562120128636946,-0.615119457269356,0.414739636522073,0.434704116398457,-0.758422018913292,-0.807700561956538,0.55593415252597,-0.206478980687451,0.702743698741408,0.718097203336915,-0.635033726300683,-0.784017240136606,0.416321926023228,0.528365321150995,-0.285164234005214,-0.797249579484173,-0.606334988941466,-0.547489498239786
"original_glszm_ZoneEntropy",0.0385251617072659,-0.00690415316575329,0.197732413449056,0.199196626479094,0.220362725740448,0.216490277590008,0.223180268358897,0.201361162903127,0.217684907510814,0.223379789163042,-0.191572514583416,0.230019282584206,-0.185453270305225,-0.42611142110459,0.16995447819999,0.172503731394655,0.480321802925673,0.404400575643043,-0.27159451017296,0.464600301427041,-0.303828252994631,0.493842611676613,-0.138303343151443,-0.55609725678717,0.742058466479807,0.434322190035091,-0.262472009478512,0.177722581841653,-0.411023224135543,0.53363584017726,0.651217167573836,0.647264278304137,0.622021018907622,-0.559820471933352,0.574653565415418,0.399476025536264,0.811868871948577,0.368089064320902,0.395593593420112,0.437456156618964,-0.426363285182213,0.615563418321937,-0.256776965855815,0.345718027232095,-0.316023657406545,0.00582672561311896,-0.321705581421339,0.0223828609329661,-0.315132981803428,-0.351880355654753,0.566967904741928,0.539501114761745,0.0470193789566348,-0.43691323161048,0.546984150379861,0.666261470546075,-0.2230654044848,0.646896281401012,-0.666228104629683,-0.65607887313906,0.64069912932775,0.330819173740052,0.262367052615297,0.241060323471221,-0.199068993750369,0.262391672126421,0.643809124282369,-0.640664953559017,0.221095033742498,-0.69556678730767,0.657362813038299,0.657180758232351,-0.096510103312863,0.108607839532618,-0.22361561816434,-0.631627649330697,0.527139852590677,-0.0113424679278227,-0.00676664023848532,0.628328310899074,-0.651654001925829,1,0.258893757901122,-0.0951887482355342,0.8726254522013,0.407573091198282,0.22360703372954,-0.114379981098046,0.0239151015595326,0.53378339527354,0.66387062446904,-0.214471251456722,0.45027644309613,-0.4273015801029,-0.64178076811255,0.24960604732939,0.485754454390331,-0.433692286885332,-0.100736560702887,-0.181938511151262,0.597678963194641,0.252451868450825,0.124819949578593
"original_glszm_ZonePercentage",-0.0430946725483543,-0.0772859904453621,-0.763834748010395,-0.652075287112901,-0.726685032759451,-0.73013526222718,-0.719643104542038,-0.689690208396166,-0.776494683724317,-0.750989032169764,0.345437494381649,-0.76687493369334,0.74771317945599,-0.926720025137817,-0.388300873101807,-0.81255076761854,0.950493402537915,0.943518954189083,-0.899157996522494,-0.381804561574288,-0.916427773724017,0.926212571661809,-0.805453869595956,-0.863018821778225,0.660608863185975,0.941449619490878,-0.910352747383569,0.639343598481689,-0.941641392524901,0.904087567713779,0.736537541110129,0.718822345121814,0.835851515193235,-0.70786390917344,0.890959537347555,0.958721340338016,0.279180559008676,0.981323185343616,0.97697282054563,0.916308563459624,-0.884097982414866,0.86496246739332,-0.796712971323938,0.893283813562273,-0.951410479327304,-0.89381556260847,-0.95803814890431,-0.879226072710163,-0.974149027407833,-0.813250642010442,0.907941654998044,0.909176031934097,-0.88425379800501,-0.95708138935028,0.887551192791018,0.733327448406332,-0.900123340511324,0.328902415222632,-0.498890097368547,-0.230879345768886,0.840078296524195,-0.684031574523017,0.948328181322699,0.919376932003988,-0.872543981055934,0.947435400103499,0.783766509852258,-0.166997707308026,-0.718993061995006,-0.791214397878835,0.774771317945599,0.777758701256,-0.945946081650932,-0.82646727022262,-0.973731791482459,-0.655989303470298,-0.425243907278386,0.670284654998854,0.668744801760295,0.788303950540698,-0.63670331788405,0.258893757901122,1,-0.944621487164245,0.258666351364156,-0.580823020538665,0.952181458754625,-0.686091838875018,-0.890561575907865,0.90395944907365,0.729033773272119,-0.868256460799502,-0.133618023425789,-0.867387813180023,-0.152621694486444,0.998909452839464,0.929565522318316,0.358038310874778,-0.913937315809208,0.776282826352271,0.847964638607443,0.973362984726995,0.907585481939078
"original_glszm_ZoneVariance",0.0772921453231432,0.111444590307849,0.900964291180789,0.760695922312485,0.842412571637132,0.856630944014838,0.848093021178473,0.808615474823514,0.915975876118507,0.879478584669657,-0.370357298753718,0.899468331939037,-0.890990959618333,0.818196248278051,0.362554047520516,0.93791412811702,-0.873174208146628,-0.875375872717127,0.853282129069407,0.447053716695835,0.827686907846092,-0.812940468564367,0.770578226471967,0.726347169120654,-0.502838289494676,-0.85440409850072,0.830210731677293,-0.653423529287905,0.894212228284417,-0.779201048272868,-0.580346179481095,-0.561335057778915,-0.692554460545209,0.551928784824663,-0.764346250748101,-0.855510032855709,-0.142145768562018,-0.895876474842342,-0.892555270397548,-0.797672160434988,0.852112540320523,-0.776492740078701,0.775166363916867,-0.851920119404629,0.904037032927786,0.886816818689448,0.906530406311017,0.896580884407346,0.902815451658699,0.801990131139389,-0.823056496109064,-0.78660633806638,0.977870460878868,0.889789138746332,-0.755829843544626,-0.579437687126506,0.90159322250774,-0.138518763873783,0.385387510295248,0.115376423416718,-0.709712316153396,0.843991017117849,-0.925893003928594,-0.911455928240604,0.886374315371078,-0.925260509251348,-0.64026051330061,0.0553849916544716,0.872586093377594,0.647602472641163,-0.628977326564047,-0.643889137693524,0.999962584821909,0.954510432112913,0.971708294426677,0.547420660790918,0.648895158945669,-0.587594519891188,-0.584310892594953,-0.651462228891806,0.524323186153469,-0.0951887482355342,-0.944621487164245,1,-0.143392293283166,0.763054860207338,-0.93041975456615,0.72731915389867,0.984759550791104,-0.778932987148453,-0.572808883756225,0.874630322653271,0.29784716952558,0.782980629141888,0.0269687307913148,-0.945040504764766,-0.824191423177812,-0.434684194030902,0.962281937134402,-0.924062737641046,-0.70637410480947,-0.90609389589996,-0.942029635736516
"original_gldm_DependenceEntropy",0.0357449386253404,0.011878752147121,0.116276007395572,0.109993334915245,0.131330577706657,0.144643858341986,0.133044089217669,0.11128105007389,0.128850908613832,0.130524387488429,-0.14216666275238,0.140887258026244,-0.113401193560378,-0.420216829865411,0.19257656951408,0.0895905629526568,0.464965058920807,0.427159370032062,-0.323759690895559,0.33009354604375,-0.284203101248549,0.487338525566633,-0.0915941376408839,-0.508161772863954,0.612373409956163,0.453369107210682,-0.245664495992446,0.151873714865569,-0.403832869152967,0.508669550280897,0.624188345738921,0.621937442146173,0.575002125862391,-0.577108875738687,0.542458047624177,0.375980751429592,0.769320849729469,0.343517982366275,0.375624416400158,0.4231340799632,-0.395967907171485,0.610454383852192,-0.275181994067022,0.352505237720006,-0.261251400032232,-0.0814157514660352,-0.26958963972099,-0.0422033490633653,-0.301383956663182,-0.28915016525037,0.559771556852039,0.507810944830429,-0.0346819264443514,-0.440213865805848,0.521439949853943,0.624565574958718,-0.159317553630447,0.659699560979047,-0.635095275078495,-0.607281544356017,0.659230008592533,0.227261573397322,0.214303935963356,0.181887652424333,-0.128076203865749,0.213494893476072,0.591368917705235,-0.587756814300049,0.134020034127178,-0.651843021461897,0.562698687148372,0.56666340026223,-0.144627804012494,0.032414825804811,-0.250047416854485,-0.591127419737559,0.434171719470389,0.0749471368885311,0.0797377374183365,0.541815348807452,-0.595314194362942,0.8726254522013,0.258666351364156,-0.143392293283166,1,0.287640114577909,0.190797971805801,0.0231248476465286,-0.0480457858118729,0.508837999567539,0.629988508195301,-0.133853528486151,0.537165014702869,-0.379557383302302,-0.603579223400197,0.250762840411308,0.429512800931006,-0.363888684176214,-0.137677003351979,-0.0866086866381653,0.514714126173375,0.280299936912503,0.141030601890357
"original_gldm_DependenceNonUniformity",0.0398706503843154,0.0375136561350769,0.925182439485808,0.836420517447054,0.902366391706238,0.911675094808654,0.909462737843117,0.873091876575534,0.951936721377591,0.928356574745727,-0.473629345161497,0.9514271622855,-0.891668806026597,0.386442100011905,0.316049734651881,0.929577994044346,-0.399803043911004,-0.426440707065881,0.458835610503137,0.566440528898366,0.435909176679816,-0.361421711979255,0.448401310988967,0.266238956651034,-0.0250879297177746,-0.406457114674281,0.454038369184147,-0.35152240092064,0.434124262123287,-0.324744309370072,-0.132325823032686,-0.121335802843068,-0.225524116187895,0.140020068140976,-0.290891023839623,-0.44116576624584,0.263772956276882,-0.471614108599579,-0.451241139203089,-0.390340243263446,0.375468438839546,-0.243377311014883,0.556098228609977,-0.533059549252385,0.467721796284883,0.668051730128046,0.469934150906265,0.641503312700995,0.499040567933249,0.35157779482067,-0.322213358838283,-0.322595771113053,0.871538144450122,0.42925575379841,-0.305396127124141,-0.125065820748903,0.51431260138339,0.152277345271637,-0.0389628059115981,-0.238395747303394,-0.222049849650913,0.984542348393617,-0.522894282685438,-0.516124403037594,0.512320202657449,-0.522332731073143,-0.173072085766602,-0.280536899707076,0.965402946080841,0.1664706554054,-0.177581019652687,-0.179099654759948,0.761485690314085,0.847858224010016,0.664385042675169,0.0905424633926496,0.942556201727739,-0.494685829932628,-0.488684176214151,-0.196243742878361,0.0562120128636946,0.407573091198282,-0.580823020538665,0.763054860207338,0.287640114577909,1,-0.541271937887565,0.397534323566784,0.851744057505995,-0.324429438780427,-0.121165733851747,0.488907209548483,0.355277362278536,0.35645391575754,-0.285850988789214,-0.581684541457556,-0.37702351730209,-0.614173387766208,0.797145432473297,-0.938484102193647,-0.230765156588999,-0.556817377487563,-0.777359282082098
"original_gldm_DependenceNonUniformityNormalized",-0.0556447922850227,-0.10757284824258,-0.750781062088949,-0.622659992403585,-0.698016008907344,-0.708889448094082,-0.696708766312119,-0.666239819372367,-0.758253083715246,-0.72352629145128,0.29143443475951,-0.739850161120123,0.751338888380482,-0.864001658577591,-0.339934547733912,-0.792233030151612,0.929485670877629,0.93288899434966,-0.899300206593332,-0.361974031274878,-0.86771191608634,0.861425842226187,-0.816308158533455,-0.788356428972305,0.600156949383419,0.905958488588775,-0.865761305741124,0.717303386073617,-0.954390897907584,0.832193088234222,0.649498660909156,0.630207492267935,0.758731220536559,-0.618227832519297,0.825112387258431,0.892875324042167,0.224292330779329,0.943984619284366,0.944375777964404,0.832960504311249,-0.938519573726122,0.864365282278082,-0.725460866720171,0.8378341956911,-0.987602132503181,-0.855033191798139,-0.987506084015701,-0.905014038790307,-0.934112357293894,-0.904857089406888,0.887748634791418,0.843367754757275,-0.859524632873688,-0.938703572177685,0.806904153165753,0.651020535425776,-0.977152931705962,0.164977611632071,-0.468088659394733,-0.195018274318044,0.756733638755646,-0.65019140860047,0.993204205077288,0.985014330337149,-0.963514856336244,0.992773849544012,0.715264987734786,-0.136152375337405,-0.692055591504001,-0.713351954538129,0.703928674684745,0.721029516688222,-0.931354810077478,-0.850801389382674,-0.937908945062047,-0.625744234053805,-0.448051292807782,0.53177220797332,0.529994582087848,0.727410991153983,-0.615119457269356,0.22360703372954,0.952181458754625,-0.93041975456615,0.190797971805801,-0.541271937887565,1,-0.842243031828007,-0.88116874650245,0.831990139237913,0.643135003194867,-0.961720547492576,-0.319805667832584,-0.853335903264758,-0.0914141884510197,0.958199795431299,0.878648486021544,0.327045747748813,-0.870088346791729,0.767318408834517,0.789582221473559,0.912463060610159,0.853699850906184
"original_gldm_DependenceVariance",0.0981196038526295,0.161820645241753,0.594473081723009,0.457376418557604,0.518844712856613,0.547410359952638,0.544278658521036,0.501049429671847,0.591904230101725,0.551773131204987,-0.146810841979182,0.566641372278592,-0.620512749910309,0.566856631030464,0.206662655198078,0.613427027850012,-0.703293588480012,-0.67899137750214,0.665679996566226,0.213012221481657,0.606393136339451,-0.558593545638824,0.674906968212486,0.49608736039158,-0.391241123006042,-0.625273547874016,0.614948092514292,-0.633422606056238,0.784294857518629,-0.529003160853681,-0.336698701725714,-0.316847763147345,-0.461849233029342,0.296680820186055,-0.534864386176468,-0.600517171704083,-0.0587400479270615,-0.684356649252142,-0.690164748261449,-0.50942870586406,0.851588889797723,-0.658685787820307,0.478439058206517,-0.590000267251272,0.846258441698325,0.595652388699968,0.83313057330257,0.72481476652362,0.675775615831965,0.915680603955481,-0.66049062474439,-0.552323992766399,0.65099445818044,0.709878335883018,-0.493953561447141,-0.35518730669837,0.922451779367068,0.185002992404395,0.289971031581812,0.0757568272576861,-0.436581840033107,0.488223532203373,-0.862491121993727,-0.903107970323771,0.94370019914269,-0.864203959692029,-0.437216602296903,0.0373905585794542,0.534546924059336,0.427761738202273,-0.44235592524415,-0.471244168050839,0.727119930223122,0.729000407355727,0.692487404771488,0.408788031678184,0.424464667357201,-0.192703230419997,-0.190074935636985,-0.467483375756098,0.414739636522073,-0.114379981098046,-0.686091838875018,0.72731915389867,0.0231248476465286,0.397534323566784,-0.842243031828007,1,0.696398667630931,-0.528797944270821,-0.337048395965963,0.947270028255748,0.641147301612497,0.659178663954201,-0.0445953289336755,-0.697187139868788,-0.616336179424406,-0.25498395277589,0.63983906614307,-0.618588864692301,-0.526551737821643,-0.6163912493835,-0.611976420339279
"original_gldm_GrayLevelNonUniformity",0.0602714787012884,0.089422599577419,0.947941557815763,0.821653993827305,0.898602802327581,0.911755433026075,0.90293057079938,0.867308705796845,0.966791518902358,0.931541885967931,-0.418070073283538,0.954377454358747,-0.92886046487144,0.744765640880698,0.355408072446151,0.979081352097072,-0.79775006823006,-0.809332576391346,0.803924058526409,0.496627531902108,0.763911036100788,-0.735705984727804,0.726297444187001,0.640364984252421,-0.402868982898348,-0.784578143867029,0.770346770673303,-0.627603816996047,0.826598952213043,-0.698595311116924,-0.491100613625118,-0.472845084155806,-0.604286710404092,0.47312885641561,-0.679023609625257,-0.785584466384244,-0.0531298768295577,-0.828158403878221,-0.82228033362677,-0.725901426392926,0.783122677242258,-0.685796080800588,0.753950338234829,-0.810386518226132,0.840954880696603,0.86938750057702,0.842982427014082,0.87997389036057,0.83756176136405,0.739305292466024,-0.740114658894244,-0.704016786619296,0.997121298873576,0.818518245568285,-0.674299740928237,-0.488419192528626,0.854655314696471,-0.0572387436598685,0.299613619448766,0.0353419561011441,-0.619535420106852,0.914798674757631,-0.871820135034779,-0.86141385641156,0.843796490585871,-0.871237527261654,-0.549989350441734,-0.0218823721870791,0.936345768076107,0.555768456737283,-0.541694194897444,-0.55397058454332,0.98437827230961,0.976144989484067,0.935659823144446,0.460688228715258,0.756870827741978,-0.574972485266761,-0.570956751455507,-0.564195132301527,0.434704116398457,0.0239151015595326,-0.890561575907865,0.984759550791104,-0.0480457858118729,0.851744057505995,-0.88116874650245,0.696398667630931,1,-0.698294046046584,-0.481987183276873,0.828311627940877,0.345261756423951,0.714011012372114,-0.050201936680885,-0.892210597241805,-0.746593963522631,-0.484476669368874,0.961946334324863,-0.972949312151915,-0.616989730262481,-0.855618715039687,-0.938805613572477
"original_gldm_GrayLevelVariance",0.00661163450068149,-0.0261802585534579,-0.530189918472165,-0.468492289800801,-0.512114761975085,-0.508452317475271,-0.504586134744002,-0.49260969327135,-0.540525092059965,-0.523924900772842,0.258139137491061,-0.535790857252997,0.513579037134159,-0.973293337425787,-0.276788903079302,-0.589442602930208,0.951701540258165,0.936450239027918,-0.852786823378493,-0.183279464655209,-0.901249197233868,0.99444489886159,-0.704376361058088,-0.976639485322641,0.851452834604666,0.96559812049469,-0.872004133486341,0.567931952967015,-0.894578443512394,0.999990767683328,0.907047416044633,0.888874977425366,0.984663016392221,-0.859197614498948,0.996067195068323,0.968742615158978,0.549193913473756,0.95072712592313,0.947357978219831,0.96947374985119,-0.827501775601254,0.906320654555055,-0.793557138726896,0.884920630421455,-0.858943644805243,-0.734894188742567,-0.871770572071594,-0.692824789256175,-0.905079474859349,-0.730748230675101,0.947368668270714,0.998057650148648,-0.693124434621835,-0.931997022982799,0.998473104398875,0.908883027357622,-0.764039964593256,0.603508928217118,-0.60664921164924,-0.399356977242339,0.962174064802764,-0.435955338263174,0.830229520251572,0.790254236944978,-0.727980479319206,0.828943798677187,0.934376855068015,-0.34516586990694,-0.508732070881516,-0.95622213601794,0.944889872229596,0.925309748273597,-0.780934780161533,-0.588499448895483,-0.855542426949294,-0.759492319765337,-0.145858941539189,0.61832355706584,0.618984882486376,0.932266541841426,-0.758422018913292,0.53378339527354,0.90395944907365,-0.778932987148453,0.508837999567539,-0.324429438780427,0.831990139237913,-0.528797944270821,-0.698294046046584,1,0.906794580144202,-0.728653304642964,0.146152108086133,-0.820648643132897,-0.339866358166915,0.899853983623166,0.972635899296481,0.11553159112499,-0.78561054362958,0.545519937349823,0.96371650956881,0.922661693093498,0.805451116098002
